Time (Sec);S1;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S5;S7;S9;
5.700339999999982;19160.0;999.9345320000128;999.9280256000129;999.931228800013;999.934532000013;999.934532000013;999.934532000013;999.9313288000129;999.931100000013;999.931100000013;999.934532000013;999.9379640000129;999.9379640000129;999.934532000013;999.934776800013;999.9379640000129;999.934532000013;999.931000000013;999.931100000013;999.938666400013;999.935234400013;999.938208800013;
5.800339999999991;19160.0;999.9335320000131;999.9271256000131;999.9303288000132;999.9335320000132;999.9335320000132;999.9335320000132;999.9303288000132;999.9301000000132;999.9301000000132;999.9335320000132;999.9370640000132;999.9370640000132;999.9335320000132;999.9337768000132;999.9370640000132;999.9335320000132;999.9301000000132;999.9301000000132;999.9377664000132;999.9342344000132;999.9373088000132;
5.900666666666668;19160.0;999.9326320000133;999.9262256000134;999.9294288000134;999.9326320000134;999.9326320000134;999.9326320000134;999.9294288000134;999.9292000000135;999.9292000000135;999.9326320000134;999.9360640000134;999.9360640000134;999.9326320000134;999.9328768000134;999.9360640000134;999.9326320000134;999.9292000000135;999.9292000000135;999.9367664000134;999.9333344000135;999.9363088000134;
6.000000000000148;19160.0;999.9317320000135;999.9253256000136;999.9285288000136;999.9317320000137;999.9317320000137;999.9317320000137;999.9285288000136;999.9283000000137;999.9283000000137;999.9317320000137;999.9351640000136;999.9351640000136;999.9317320000137;999.9319768000137;999.9351640000136;999.9317320000137;999.9283000000137;999.9283000000137;999.9358664000137;999.9324344000137;999.9354088000136;
6.105666666666686;19160.0;999.9308320000138;999.9243256000138;999.9276288000138;999.9308320000139;999.9308320000139;999.9308320000139;999.9276288000138;999.9274000000139;999.9274000000139;999.9308320000139;999.9342640000139;999.9342640000139;999.9308320000139;999.9310768000139;999.9342640000139;999.9308320000139;999.9274000000139;999.9274000000139;999.9349664000139;999.9315344000139;999.9345088000139;
6.204666666666695;19160.0;999.929932000014;999.9234256000141;999.9267288000141;999.9299320000141;999.9299320000141;999.9299320000141;999.9267288000141;999.9265000000141;999.9265000000141;999.9299320000141;999.9333640000141;999.9333640000141;999.9299320000141;999.9301768000141;999.9333640000141;999.9299320000141;999.9265000000141;999.9265000000141;999.9340664000141;999.9306344000141;999.9336088000141;
6.303666666666703;19160.0;999.9290320000142;999.9225256000143;999.9258288000143;999.9290320000143;999.9290320000143;999.9290320000143;999.9258288000143;999.9256000000144;999.9256000000144;999.9290320000143;999.9324640000143;999.9324640000143;999.9290320000143;999.9292768000143;999.9324640000143;999.9290320000143;999.9256000000144;999.9256000000144;999.9331664000143;999.9297344000144;999.9327088000143;
6.402666666666712;19160.0;999.9281320000144;999.9216256000145;999.9249288000145;999.9281320000146;999.9281320000146;999.9281320000146;999.9249288000145;999.9247000000146;999.9247000000146;999.9281320000146;999.9315640000145;999.9315640000145;999.9281320000146;999.9283768000146;999.9315640000145;999.9281320000146;999.9247000000146;999.9247000000146;999.9322664000146;999.9288344000146;999.9318088000146;
6.501666666666724;19160.0;999.9272320000147;999.9207256000147;999.9240288000148;999.9272320000148;999.9272320000148;999.9272320000148;999.9240288000148;999.9238000000148;999.9238000000148;999.9272320000148;999.9306640000148;999.9306640000148;999.9272320000148;999.9274768000148;999.9306640000148;999.9272320000148;999.9238000000148;999.9238000000148;999.9313664000148;999.9279344000148;999.9309088000148;
6.60066666666674;19160.0;999.9263320000149;999.919825600015;999.923128800015;999.926332000015;999.926332000015;999.926332000015;999.923128800015;999.922900000015;999.922900000015;999.926332000015;999.929764000015;999.929764000015;999.926332000015;999.926576800015;999.929764000015;999.926332000015;999.922900000015;999.922900000015;999.930466400015;999.927034400015;999.930008800015;
